id,name,addr:block,addr:city,addr:country,addr:district,addr:full,addr:hamlet,addr:housename,addr:housenumber,addr:postcode,addr:state,addr:street,addr:subdistrict,addr:suburb,addr:unit,alt_name,amenity,barrier,beds,building,building:levels,check_date,comment,contact:email,contact:facebook,contact:instagram,contact:mobile,contact:nodal_officer_email,contact:nodal_officer_mobile,contact:phone,contact:twitter,description,designation,email,emergency,fax,fixme,full_name,healthcare,healthcare:speciality,heritage,heritage:operator,heritage:website,int_name,internet_access,landmark,landuse,mobile,name:bn,name:en,name:etymology:wikidata,name:hi,name:kn,name:ml,name:ta,name:ur,nohousenumber,note,official_name,official_name:etymology:wikidata,old_name,old_name:kn,opening_hours,operator,operator:short,operator:type,operator:wikidata,operator:wikipedia,phone,ref:nmma,research,short_name,source,start_date,toilets:wheelchair,type,ups_hospital,website,wheelchair,wikidata,wikimedia_commons,wikipedia,latitude,longitude
7576958070,Mahaveer Ortho Care Speciality Centre,,,,Bengaluru Urban,"Shankar Mutt Road, Chikkanna Garden, Shankarapura, Bengaluru",,,,560004,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.9569684,77.5695045
7576958078,Khincha Orthopaedic Centre,,,,Bengaluru Urban,"Krishna Rajendra Road, Basavanagudi, Bengaluru",,,,560004,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.939882,77.573989
7576958080,Parameshwari Hospital,,,,Bengaluru Urban,"RK Mutt Layout, Gavipura, Kempegowda Nagar, Bengaluru",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.948971,77.563543
7576958084,Furtde Hospital,,,,Bengaluru Urban,"Sampangi Rama Nagar, Bengaluru",,,,560002,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.9654649,77.5894756
7576958086,Manavarthapet Pregnancy Hospital,,,,Bengaluru Urban,"Santhusapet, Bengaluru",,,,560053,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.9702549,77.5734571
7576958089,Trinity Hospital and Heart Foundation,,,,Bengaluru Urban,"Basavanagudi, Bengaluru",,,,560004,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.9434996,77.5796583
7576958091,Spandana Heart Centre,,,,Bengaluru Urban,"Chamrajpet, Bengaluru",,,,560018,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.957222,77.566486
7576958092,Shas Eye Care,,,,Bengaluru Urban,"Victoria Layout, Bengaluru",,,,560047,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.960296,77.614714
7576958093,Matha Pitha Hospital,,,,Bengaluru Urban,"M N Krishna Rao Park Road, Basavanagudi, Bengaluru",,,,560070,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,incorrect location,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.9420276,77.575634
7576958095,ESI Hospital,,,,Bengaluru Urban,"JM Road, Upparpete, Bengaluru",,,,560053,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,Employees' State Insurance,ESI,,Q3595726,,,,,,Local Knowledge,,,node,,,,,,,12.972126,77.573351
7576958096,Herige Hospital,,,,Bengaluru Urban,"Chamrajpet, Bengaluru",,,,560018,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.960972,77.5609696
7576958106,Gleneagles Global Hospitals,,,,Bengaluru Urban,"Richmond Road, Shanthala Nagar, Ashok Nagar, Bengaluru",,,,560025,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,yes,,,,12.9654497,77.5999044
7576958116,Punarjyoti Eye Hospital,,,,Bengaluru Urban,"Ashwath Nagar, Sampangi Rama Nagara, Bengaluru",,,,560002,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.9658901,77.589928
7576958117,Swastik Eye Hospital,,,,Bengaluru Urban,"Vanivilas Road, Gandhi Bazaar, Basavanagudi, Bengaluru",,,,560004,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.9479647,77.5696395
7576958118,Dave Gray Hospital,,,,Bengaluru Urban,"Rashtriya Vidyalaya Road, Basavanagudi, Bengaluru",,,,560004,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.9458294,77.5799015
7576958120,Dr. Rudrappa's Hospital,,,,Bengaluru Urban,"Sampangi Rama Nagara, Bengaluru",,,,560027,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,12.9650303,77.5954946
7823415033,Accu Hospital,,,,Chennai,"Mylapore, Chennai",,,,600004,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.041251,80.267354
7823415037,Kalyani Hospital,,,,Chennai,"Sudandira Nagar, Royapettah",,,,600014,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0512111,80.273209
7823415059,Vasantha Hospital,,,,Chennai,,,,,600014,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0490602,80.2747953
7823415061,Orthomed Hospital,,,,Chennai,"Royapettah, Chennai",,,,600004,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0454703,80.2668731
7823415083,Saanvi Fertility Centre Urology and Stone Centre,,,,Chennai,,,,,600004,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0436591,80.2639406
7823415084,The Crescent Hospital,,,,Chennai,"Mirsahibpet, Royapettah",,,,600014,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0528771,80.2727865
7823415087,Syma Hospital,,,,Chennai,Narayana Krishnaraja Puram,,,,600005,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0546321,80.2774772
7823415088,Sri Parthasarathy Hospital,,,,Chennai,"Narayana Krishnaraja Puram, Triplicane",,,,600005,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0547617,80.2756509
7823776215,Koncept Hospitals,,,,Chennai,,,,,600017,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.051051,80.243818
7823776221,G G Hospital,,,,Chennai,"Tirumurthy Nagar, Nungambakkam, Chennai",,,,600034,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0554543,80.2477343
7823776223,K R S Hospitals,,,,Chennai,"Tirumurthy Nagar, Nungambakkam, Chennai",,,,600034,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0616711,80.2434943
7823776225,Sterling Hospitals,,,,Chennai,"Seetha Nagar, Nungambakkam, Chennai",,,,600034,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0616367,80.243704
7823776231,Dr. Maibbar Hospital,,,,Chennai,"Tirumurthy Nagar, Nungambakkam, Chennai",,,,600034,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0594426,80.2459459
7824965206,Agm Hospital,,,,Chennai,Chennai,,,,600084,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0802093,80.2522439
7824965209,Dr. Sambandam Eye Hospital,,,,Chennai,"Sanyasipuram, Kilpauk, Chennai",,,,600010,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0886474,80.2416011
7824965211,Sugumar Hospital,,,,Chennai,,,,,600003,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0828855,80.2709938
7824965213,Ranjith Hospital,,,,Chennai,"Kilpauk, Chennai",,,,600010,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0888843,80.2418555
7824965216,Mythili Hospitals,,,,Chennai,"Chetpet, Chennai",,,,600031,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0704319,80.2421491
7824965221,Santosham Chest Hospital,,,,Chennai,"Egmore, Chennai",,,,600008,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0746638,80.2537976
7824965222,Tune 32 Hospital,,,,Chennai,"Komaleeswaranpet, Egmore, Chennai",,,,600002,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0715459,80.2622655
7824965223,Pandalai Hospital,,,,Chennai,"Chetpet, Chennai",,,,600031,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0771575,80.2450769
7824965225,Centre For Gastro Esophageal Disorders,,,,Chennai,Chennai,,,,600084,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0786423,80.2540859
7824965227,Be Well Hospital,,,,Chennai,"Kilpauk, Chennai",,,,600010,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0807479,80.2340062
7824965229,Puttur Kattu Hospital,,,,Chennai,"Purasaiwakkam, Chennai",,,,600084,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0812406,80.2506114
7824965232,An-Noor Eye Hospital,,,,Chennai,"Periyamet, Chennai",,,,600003,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0849581,80.2669979
7824965237,Herbzalive Ayurveda Hospital,,,,Chennai,"Kilpauk, Chennai",,,,600031,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0793874,80.2473996
7824965238,Meta Hospital,,,,Chennai,Chennai,,,,600003,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0826737,80.2705905
7824965240,Dr. H. Yogish Hospital,,,,Chennai,"Shenoy Nagar, Aminjikarai, Chennai",,,,600029,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0737332,80.2268354
7824965241,Neuro Hospital,,,,Chennai,"Egmore, Chennai",,,,600008,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0713435,80.2625981
7824965243,Murugan Hospitals,,,,Chennai,"Kilpauk, Chennai",,,,600010,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0833684,80.234299
7824965244,Amrit Hospital,,,,Chennai,"Purasaiwakkam, Chennai",,,,600084,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0811868,80.2520834
7824965245,Mercury Hospital,,,,Chennai,"Egmore, Chennai",,,,600008,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.071832,80.260048
7824965246,Naz Unani Hospital,,,,Chennai,"Poongavanapuram, Chennai",,,,600007,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0850158,80.2699983
7824965249,S.K. Selvam Hospital,,,,Chennai,"Chintadripet, Chennai",,,,641301,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0761303,80.2694819
7824965252,Apollo Hospital,,,,Chennai,"Periyamet, Chennai",,,,600003,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0825738,80.2710331
7824965254,Kola Saraswathi Agarwal Samaj Health Centre,,,,Chennai,"Purasaiwakkam, Chennai",,,,600084,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0813334,80.2553965
7824965258,Demo Hospital,,,,Chennai,"Kilpauk, Chennai",,,,600010,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0844036,80.2454945
7824965259,Gremaltes Hospital,,,,Chennai,"Venkatasamy Nagar, Shenoy Nagar, Chennai",,,,600030,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0793157,80.2290477
7824965260,Srl Hospital,,,,Chennai,"Thandavaraya, Kilpauk, Chennai",,,,600030,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0814203,80.2333756
7824965262,Periyar Maniammai Hospital,,,,Chennai,"Vepery, Chennai",,,,600007,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0811497,80.2620778
7824965264,Red Cross Hospital,,,,Chennai,"Chintadripet, Chennai",,,,600002,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.074301,80.267569
7824965266,Ponmalligai Hospitals,,,,Chennai,"Alagappa Nagar, Adambakkam, Chennai",,,,600031,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.0768584,80.2339377
7825002781,Iyyappa Multi Speciality Hospitals,,,,Chennai,"Perambur, Chennai",,,,600039,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.1160443,80.2454243
7825002782,GK Hospital,,,,Chennai,"Perambur, Chennai",,,,600011,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.113594,80.2394367
7825009786,Dr. Kleela Hospital,,,,Chennai,"Chinnaiyan Colony, Perambur, Chennai",,,,600039,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.1155627,80.2457851
7825009792,Dr. A C Aruldas Hospital,,,,Chennai,"Perambur, Chennai",,,,600011,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.1102652,80.2418486
7825009817,Sankar Eye Hospital,,,,Chennai,"Perambur, Chennai",,,,600011,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.1131038,80.2404022
7825009820,Parvatham Hospital,,,,Chennai,"Perambur, Chennai",,,,600039,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.1148422,80.2441515
7825009824,Bharani Hospital,,,,Chennai,"Amrithammal Colony, Perambur, Chennai",,,,600011,Tamil Nadu,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,node,,,,,,,13.1106227,80.2374461
7953367285,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,Nalam marithuvamanai,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,13.1183857,80.2606286
8151246340,Arvind Medicare,,New Delhi,,,"L-43, Connaught Cir, Hanuman Road Area, Connaught Place, New Delhi, Delhi",,,,,,,,,,,hospital,,,,,2026-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,28.6311711,77.2170294
8151246349,General Williams Hospital,,New Delhi,,,"40, Tolstoy Rd, Atul Grove Road, Janpath, Connaught Place, New Delhi, Delhi",,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,28.6267808,77.2182706
8188038659,Nayanalaya Super Speciality Eye Care Centre,,,,,"260/1, Abhiram, Near 17th Cross, Sampige Road, Malleswaram, Ranganathapura, Malleshwaram, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,13.006795,77.571159
8188038670,Srinidhi Health Centre,,,,,"17, 3rd, 15th-16th Cross, Temple Road, Malleshwaram Bengaluru, Vyalikaval, Kodandarampura, Malleshwaram, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,13.005821,77.5725746
8188038674,Orthopedic & Eye Care Center,,,,,"1/1, 15th Cross 1st Temple Road, Behind-Hotel Adigas Sampige, Malleshwaram, Vyalikaval, Kodandarampura, Malleshwaram, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,13.0054934,77.5719519
8188038683,Ramani Orthopaedic Hospital,,,,,"5/19, 1st Main, Vyalikaval, Lower Palace Orchards, Guttahalli, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,orthopaedics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,13.0044307,77.5785238
8188038691,RICH CARE HOMEOPATHY,,,,,"11th Cross Rd, HN Layout, Malleshwaram, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,13.0015461,77.5721683
8188038706,Appllo Diagnostic,,,,,"79/10, Nandi Durga Rd, Byadarahalli, Benson Town, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9981064,77.6008126
8188038712,Supra Diagnostics Spine Care And Ortho Care Hospital,,,,,"Sangeetha Apts, Malleshwaram, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9969996,77.5730038
8188038718,K.C.General Hospital,,,,,"89, 5th Cross Rd, Behind Police Station, Malleshwaram, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9960244,77.5693714
8188038735,ESIC Model Hospital,,,,,"620/A/1, 12th Main Rd, 2nd Block, Rajajinagar, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9916924,77.5539007
8188038742,Government Hospital,,,,,"172/A, 8th Main Rd, 2nd Block, Rajajinagar, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9905045,77.5566355
8188038743,Esi Hospital Bangalore,,,,,"3rd Block, Rajajinagar, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,Employees' State Insurance,ESI,,Q3595726,,,,,,,,,node,,,,,,,12.9904985,77.5530924
8188038786,Government Hospital,,,,,"20th Main Rd, 5 Block, 3rd Block, Rajajinagar, Bengaluru, Karnataka",,,,,Karnataka,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಸರ್ಕಾರಿ ಆಸ್ಪತ್ರೆ,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9844963,77.5551801
8873805759,Narayan Multispeciality clinic,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9288444,77.5828703
8916577191,Sanjay Gandi Hospital,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,Government,,government,,,,,,,,,,node,,,,,,,28.6337619,77.1700493
9276855256,clinic,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9395279,77.586437
9730853893,Kidwai Cancer Institute Radiation Block,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,,,12.9355966,77.5971575
10945664767,Guru Harkrishan Polyclinic Bangla Sahib,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011 23340171,,,,,,,node,,,,,,,28.6267693,77.2092035
11295071515,NIMHANS Department Of Psychiatric and Neuro Rehabilitation,,,,,,,,,,,,,,,,hospital,,,,,2023-10-28,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,government,,,,,,,,,,node,,,yes,,,,12.9400516,77.5954768
11295217457,Nimhans Mr-pet Center,,,,,,,,,,,,,,,,hospital,,,,,2023-10-28,,,,,,,,,,,,,,,,,hospital,neurology,,,,,,,,,,,,,,,,,,,,,,,,,,government,,,,,,,,,,node,,,yes,,,,12.9396498,77.5967825
